"File_path","Genre"
"Album_Covers/Country/R-1802065-1328201160-jpeg.jpg","Country"
"Album_Covers/Country/R-2451286-1284783156-jpeg.jpg","Country"
"Album_Covers/Country/R-1252484-1281953008-jpeg.jpg","Country"
"Album_Covers/Country/R-1494786-1603911797-5118-jpeg.jpg","Country"
"Album_Covers/Country/R-1614111-1301001277-jpeg.jpg","Country"
"Album_Covers/Country/R-1514551-1225317969-jpeg.jpg","Country"
"Album_Covers/Country/R-1954750-1285837450-jpeg.jpg","Country"
"Album_Covers/Country/R-2968142-1378156356-6391-jpeg.jpg","Country"
"Album_Covers/Country/R-6370322-1417562294-3374-jpeg.jpg","Country"
"Album_Covers/Country/R-5516887-1396072007-3734-jpeg.jpg","Country"
"Album_Covers/Country/R-2974306-1498171184-8665-jpeg.jpg","Country"
"Album_Covers/Country/R-2278839-1316708230-jpeg.jpg","Country"
"Album_Covers/Country/R-2045605-1332718715-jpeg.jpg","Country"
"Album_Covers/Country/R-6328125-1416584518-2197-jpeg.jpg","Country"
"Album_Covers/Country/R-1825182-1310138847-jpeg.jpg","Country"
"Album_Covers/Country/R-2295756-1568864154-9332-jpeg.jpg","Country"
"Album_Covers/Country/R-12637118-1539083046-1549-jpeg.jpg","Country"
"Album_Covers/Country/R-1405467-1216889181-jpeg.jpg","Country"
"Album_Covers/Country/R-1395373-1355671571-6559-jpeg.jpg","Country"
"Album_Covers/Country/R-3115806-1511065597-1399-jpeg.jpg","Country"
"Album_Covers/Country/R-1430833-1587288333-3835-jpeg.jpg","Country"
"Album_Covers/Country/R-2111357-1409366988-3870-jpeg.jpg","Country"
"Album_Covers/Country/R-1874402-1444179551-8749-jpeg.jpg","Country"
"Album_Covers/Country/R-1595590-1236346604-jpeg.jpg","Country"
"Album_Covers/Country/R-9136705-1475410670-6244-jpeg.jpg","Country"
"Album_Covers/Country/R-10296913-1494888225-6040-jpeg.jpg","Country"
"Album_Covers/Country/R-2793542-1603881828-2321-jpeg.jpg","Country"
"Album_Covers/Country/R-10279784-1495651557-7219-jpeg.jpg","Country"
"Album_Covers/Country/R-1600897-1251067022-jpeg.jpg","Country"
"Album_Covers/Country/R-11820704-1532660691-8676-jpeg.jpg","Country"
"Album_Covers/Country/R-1907685-1448201862-2322-jpeg.jpg","Country"
"Album_Covers/Country/R-2209750-1275276936-jpeg.jpg","Country"
"Album_Covers/Country/R-1580895-1424091988-9805-jpeg.jpg","Country"
"Album_Covers/Country/R-12250439-1531424780-5129-jpeg.jpg","Country"
"Album_Covers/Country/R-4534418-1442467567-3947-jpeg.jpg","Country"
"Album_Covers/Country/R-3302251-1448813707-5657-jpeg.jpg","Country"
"Album_Covers/Country/R-8041419-1513714946-5432-jpeg.jpg","Country"
"Album_Covers/Country/R-10892559-1512425312-1543-jpeg.jpg","Country"
"Album_Covers/Country/R-1954736-1331307312-jpeg.jpg","Country"
"Album_Covers/Country/R-4083204-1483856889-4514-jpeg.jpg","Country"
"Album_Covers/Country/R-3135897-1461835472-9204-jpeg.jpg","Country"
"Album_Covers/Country/R-1430815-1319829471-jpeg.jpg","Country"
"Album_Covers/Country/R-2599561-1472996380-5743-jpeg.jpg","Country"
"Album_Covers/Country/R-3468864-1532810283-4760-jpeg.jpg","Country"
"Album_Covers/Country/R-1651925-1489298624-4016-jpeg.jpg","Country"
"Album_Covers/Country/R-2607442-1603575721-3735-jpeg.jpg","Country"
"Album_Covers/Country/R-1111513-1192876602-jpeg.jpg","Country"
"Album_Covers/Country/R-2527121-1455426841-1701-jpeg.jpg","Country"
"Album_Covers/Country/R-2499219-1402614026-7675-jpeg.jpg","Country"
"Album_Covers/Country/R-1764974-1489180056-5645-jpeg.jpg","Country"
"Album_Covers/Country/R-1371354-1520570490-2386-jpeg.jpg","Country"
"Album_Covers/Country/R-4258013-1359922055-5874-jpeg.jpg","Country"
"Album_Covers/Country/R-1939950-1253814216-jpeg.jpg","Country"
"Album_Covers/Country/R-9230493-1477101335-8456-jpeg.jpg","Country"
"Album_Covers/Country/R-10269354-1538405424-1086-jpeg.jpg","Country"
"Album_Covers/Country/R-2513567-1329226291-jpeg.jpg","Country"
"Album_Covers/Country/R-1640246-1406270725-1565-jpeg.jpg","Country"
"Album_Covers/Country/R-11781019-1524873763-6182-jpeg.jpg","Country"
"Album_Covers/Country/R-8427839-1461564802-6465-jpeg.jpg","Country"
"Album_Covers/Country/R-8282178-1458584966-9703-jpeg.jpg","Country"
"Album_Covers/Country/R-4417708-1364329381-4657-jpeg.jpg","Country"
"Album_Covers/Country/R-10233235-1493833905-6526-jpeg.jpg","Country"
"Album_Covers/Country/R-2882140-1592267354-8396-jpeg.jpg","Country"
"Album_Covers/Country/R-10123555-1547891081-4808-jpeg.jpg","Country"
"Album_Covers/Country/R-10422882-1497793901-6309-jpeg.jpg","Country"
"Album_Covers/Country/R-3475575-1504900343-5422-jpeg.jpg","Country"
"Album_Covers/Country/R-1234632-1542074526-5566-jpeg.jpg","Country"
"Album_Covers/Country/R-2467457-1287774851-jpeg.jpg","Country"
"Album_Covers/Country/R-1899340-1337383790-6089-jpeg.jpg","Country"
"Album_Covers/Country/R-8317057-1578219216-4704-jpeg.jpg","Country"
"Album_Covers/Country/R-1604703-1231626234-jpeg.jpg","Country"
"Album_Covers/Country/R-12903644-1546077237-8544-jpeg.jpg","Country"
"Album_Covers/Country/R-1970071-1590001973-6631-jpeg.jpg","Country"
"Album_Covers/Country/R-5516900-1558345548-2590-jpeg.jpg","Country"
"Album_Covers/Country/R-2345736-1334012609-jpeg.jpg","Country"
"Album_Covers/Country/R-7130204-1445046126-7577-jpeg.jpg","Country"
"Album_Covers/Country/R-2934673-1308014132-jpeg.jpg","Country"
"Album_Covers/Country/R-1787577-1376421871-6982-jpeg.jpg","Country"
"Album_Covers/Country/R-4245794-1363791406-3954-jpeg.jpg","Country"
"Album_Covers/Country/R-1766927-1292220369-jpeg.jpg","Country"
"Album_Covers/Country/R-2770107-1589554398-6171-jpeg.jpg","Country"
"Album_Covers/Country/R-1924738-1549313744-2074-jpeg.jpg","Country"
"Album_Covers/Country/R-4260198-1360000190-4089-jpeg.jpg","Country"
"Album_Covers/Country/R-5532058-1422655544-8412-jpeg.jpg","Country"
"Album_Covers/Country/R-15740249-1596912323-8384-jpeg.jpg","Country"
"Album_Covers/Country/R-3090705-1315262116-jpeg.jpg","Country"
"Album_Covers/Country/R-2643528-1295477429-jpeg.jpg","Country"
"Album_Covers/Country/R-2007925-1338119443-1896-jpeg.jpg","Country"
"Album_Covers/Country/R-7058704-1535116664-5622-jpeg.jpg","Country"
"Album_Covers/Country/R-1524091-1298255094-jpeg.jpg","Country"
"Album_Covers/Country/R-3022079-1380481250-7043-jpeg.jpg","Country"
"Album_Covers/Country/R-1456001-1611570531-4711-jpeg.jpg","Country"
